code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300284,苏交科,建筑施工,江苏,31.38,3.36,5.55,748233.25,412961.91,35078.34,108488.75,1.95,0.435,5.1,3.57,20120110,109180.4,1.97,39.69,20.47,31.37,11.67,16513
002268,卫 士 通,软件服务,四川,1942.82,3.45,4.33,323237.94,171993.66,26363.36,29386.5,0.68,0.012,3.08,9.84,20080811,56126.44,1.3,56.2,5.79,33.6,0.52,39207
603999,读者传媒,出版业,甘肃,94.39,1.15,2.88,191181.56,151362.81,26354.1,56848.38,1.97,0.216,5.63,4.83,20151210,67972.78,2.36,-11.55,-0.74,24.03,12.78,32342
002112,三变科技,电气设备,浙江,134.96,1.83,2.02,125358.22,87808.42,21202.75,8694.11,0.43,0.092,2.57,6.46,20070208,19527.82,0.97,-37.61,198.38,18.97,4.79,36471
600488,天药股份,化学制药,天津,86.48,9.61,9.61,301498.44,151297.19,128452.22,60855.96,0.63,0.052,2.56,2.36,20010618,73215.31,0.76,-17.98,-29.52,17.85,5.68,76210
000820,神雾节能,环境保护,辽宁,91.18,2.21,6.37,105571.22,100591.3,458.76,-19012.25,-0.3,0.43,1.9,15.11,19980630,40885.96,0.64,27.81,65.16,58.6,34.44,16078
002183,怡 亚 通,仓储物流,深圳,36.73,20.98,20.99,3792846.5,3070407.5,84422.56,119561.2,0.57,0.21,2.53,4.16,20071113,142125.0,0.68,74.01,29.38,6.52,1.09,122799
600283,钱江水利,水务,浙江,0.0,3.36,3.53,543838.13,198231.56,189919.63,116877.0,3.31,-0.514,4.24,2.83,20001018,-14856.24,-0.42,3.8,-542.91,43.5,-30.62,43739
600628,新世界,百货,上海,159.33,5.32,6.47,580944.31,228888.77,263533.91,163160.52,2.52,0.08,5.91,2.28,19930119,124845.47,1.93,-3.55,13.21,28.88,1.89,55959
600499,科达洁能,专用机械,广东,22.07,13.77,14.11,823903.69,470689.25,192361.41,28093.91,0.2,0.42,2.91,2.58,20021010,215309.7,1.53,22.5,-40.6,22.68,10.46,51269
002394,联发股份,纺织,江苏,16.96,3.24,3.24,473760.09,255165.2,136361.59,96356.81,2.98,0.729,8.32,1.98,20100423,123379.4,3.81,3.78,32.69,21.35,8.66,15821
603969,银龙股份,其他建材,天津,40.64,1.53,4.0,166127.66,118781.8,17805.26,67153.43,1.68,0.248,3.87,3.48,20150227,41962.26,1.05,-12.2,2.17,23.28,10.02,31083
002540,亚太科技,铝,江苏,29.01,7.05,10.4,314213.5,181551.81,50343.5,71100.31,0.68,0.193,2.74,2.72,20110118,101531.68,0.98,7.99,49.08,24.83,11.02,93208
002381,双箭股份,橡胶,浙江,55.87,2.16,4.29,248609.02,172085.81,47455.0,66297.77,1.55,0.14,3.8,2.75,20100402,45817.55,1.07,7.51,-30.89,28.27,7.59,35170
002780,三夫户外,其他商业,北京,323.38,0.37,0.67,43983.12,42219.9,1166.85,16877.68,2.5,0.14,5.62,10.33,20151209,12829.75,1.9,9.22,-16.68,42.63,4.04,9812
002170,芭田股份,农药化肥,深圳,44.88,6.64,8.9,410930.28,116852.38,150000.13,34961.18,0.39,0.148,2.22,4.0,20070919,62696.11,0.7,-17.31,0.1,23.7,8.49,72812
600594,益佰制药,中成药,贵州,33.26,7.92,7.92,646552.56,286967.69,97619.63,76838.25,0.97,0.366,4.86,3.35,20040323,204456.11,2.58,8.77,79.01,78.91,10.81,35326
600070,浙江富润,纺织,浙江,833.02,3.57,4.9,193289.84,72297.86,39937.15,3291.73,0.07,0.012,2.37,5.6,19970604,5816.89,0.12,2.62,1109.88,16.3,0.96,25118
300260,新莱应材,机械基件,江苏,349.01,0.5,1.0,97401.75,60852.75,30677.5,39308.31,3.93,0.063,6.48,4.55,20110906,13767.69,1.38,3.15,4.85,23.15,1.86,5503
300431,暴风集团,互联网,北京,442.79,1.92,2.77,213768.95,120915.46,3578.65,35937.26,1.3,0.07,2.86,14.43,20150324,31502.15,1.14,157.22,-18.94,31.78,2.16,90896
300348,长亮科技,软件服务,深圳,83.18,1.54,2.92,111921.45,60453.06,21084.81,30835.15,1.06,0.199,2.58,8.58,20120817,19265.65,0.66,66.68,2011.01,47.94,16.22,28647
600601,方正科技,电脑设备,上海,0.0,21.95,21.95,1003260.38,488781.16,316601.25,14491.63,0.07,-0.052,1.59,2.77,19901219,114550.96,0.52,-0.57,-625.63,14.72,-2.73,286277
600285,羚锐制药,中成药,河南,15.48,5.35,5.92,306888.63,151063.05,52570.48,55165.9,0.93,0.58,3.5,3.36,20001018,62652.2,1.06,28.21,222.11,67.64,32.27,36485
300255,常山药业,生物制药,河北,51.37,5.98,9.35,310165.38,210069.84,47144.53,56688.44,0.61,0.107,2.32,3.16,20110819,60533.66,0.65,25.73,16.51,65.67,12.38,21137
600882,广泽股份,乳制品,上海,89.55,3.99,3.99,198509.31,94673.21,31991.27,11816.15,0.3,0.086,2.87,3.58,19951206,54199.03,1.36,2.86,178.6,19.91,11.64,19050
603901,永创智能,专用机械,浙江,56.15,1.54,4.0,160265.16,112680.47,26891.3,16188.27,0.4,0.176,2.19,6.02,20150529,28740.65,0.72,4.69,20.24,32.73,10.27,26661
000917,电广传媒,影视音像,湖南,65.32,10.62,14.18,2143970.75,752328.88,595021.56,614536.06,4.34,0.151,7.58,1.74,19990325,243579.55,1.72,34.27,-37.6,28.77,4.11,137618
002172,澳洋科技,化纤,江苏,28.04,5.53,7.33,402690.44,180623.02,181351.98,69709.4,0.95,0.274,1.62,6.32,20070921,-30439.28,-0.41,24.34,120.7,14.04,5.78,49394
000901,航天科技,航空,黑龙江,399.74,3.24,4.09,221713.55,157675.06,25315.45,64249.2,1.57,0.068,4.36,8.32,19990401,39152.87,0.96,-0.9,-3.22,23.52,2.35,56444
600978,宜华生活,家居用品,广东,18.54,14.83,14.83,1567995.5,859830.38,296668.53,245922.92,1.66,0.411,4.92,2.07,20040824,298718.66,2.01,20.55,15.73,35.82,16.26,99378
002010,传化智联,染料涂料,浙江,80.49,4.13,32.58,1561380.63,956878.5,126043.36,593712.31,1.82,0.176,3.41,5.52,20040629,174830.36,0.54,-4.65,66.28,21.77,14.27,15010
000016,深康佳Ａ,家用电器,深圳,0.0,15.97,24.08,1507506.13,1138348.13,159143.77,8089.9,0.03,-0.018,1.14,3.81,19920327,-56716.71,-0.24,5.58,94.8,14.13,-0.3,136122
600846,同济科技,综合类,上海,46.35,6.25,6.25,909788.81,772324.0,19900.4,21943.32,0.35,0.141,2.9,3.0,19940311,83509.68,1.34,3.68,25.89,18.38,3.71,86674
002544,杰赛科技,软件服务,广东,410.06,5.11,5.16,333791.16,267713.59,50989.31,21657.85,0.42,0.05,2.41,11.39,20110128,44537.35,0.86,41.5,0.67,18.37,1.57,21047
002160,常铝股份,铝,江苏,66.48,4.36,7.24,527892.5,248141.66,137328.25,217719.13,3.01,0.1,4.28,2.03,20070821,16437.49,0.23,11.84,-7.03,18.19,3.44,28672
300192,科斯伍德,染料涂料,江苏,81.74,1.74,2.43,78620.46,43873.59,30132.61,20063.38,0.83,0.119,2.88,4.5,20110322,22849.07,0.94,-3.22,29.48,23.94,8.2,14733
000593,大通燃气,供气供热,四川,588.71,2.8,3.59,151474.77,26874.85,43295.45,68339.81,1.91,0.013,3.2,3.14,19960312,11545.53,0.32,17.8,-52.56,25.61,1.3,33748
000551,创元科技,专用机械,江苏,51.04,4.0,4.0,378057.31,214520.75,82238.56,32716.22,0.82,0.147,4.04,2.48,19940106,51262.0,1.28,5.31,85.02,26.63,3.44,30267
000957,中通客车,汽车整车,山东,13.97,4.77,5.93,1172195.38,1013227.5,111475.86,47691.84,0.8,0.768,4.14,3.46,20000113,122796.92,2.07,48.65,141.5,21.0,7.81,65022
600962,国投中鲁,软饮料,北京,957.29,2.54,2.62,156486.63,86599.86,56859.4,52681.81,2.01,0.013,3.13,5.47,20040622,-734.97,-0.03,-4.39,13.61,20.25,0.54,16150
603030,全筑股份,装修装饰,上海,119.52,0.64,1.77,416329.19,360077.94,43574.64,81351.06,4.59,0.19,7.66,3.52,20150320,33187.59,1.87,56.57,5.28,10.02,1.35,12583
601515,东风股份,广告包装,广东,21.0,11.12,11.12,522875.31,266037.91,132286.72,15020.42,0.14,0.405,3.1,3.66,20120216,187105.06,1.68,-0.2,-20.27,45.06,26.21,19021
600366,宁波韵升,电器仪表,浙江,9.91,5.29,5.57,582188.63,258357.34,90118.27,66252.43,1.19,1.44,8.29,2.22,20001030,290815.59,5.22,1.71,158.83,25.33,68.79,62554
300039,上海凯宝,中成药,上海,23.69,6.16,8.29,256332.05,198680.05,37339.9,25564.15,0.31,0.313,2.63,3.76,20100108,96684.13,1.17,4.17,2.15,81.79,21.78,39387
600975,新五丰,农业综合,湖南,20.17,4.69,6.53,185748.2,111129.92,58414.48,27837.47,0.43,0.315,1.93,4.39,20040609,28043.88,0.43,26.13,2212.44,22.07,17.44,65433
600794,保税科技,仓储物流,江苏,140.94,11.03,12.12,345856.69,132717.2,114252.38,26552.09,0.22,0.03,1.67,3.37,19970306,46793.5,0.39,-7.95,-50.94,30.04,7.31,88479
600422,昆药集团,中成药,云南,22.66,6.81,7.89,511307.0,308938.06,58948.53,141491.77,1.79,0.419,4.41,2.87,20001206,112494.77,1.43,7.38,6.16,38.42,9.25,34590
002471,中超控股,电气设备,江苏,60.53,12.58,12.68,858151.38,647470.0,118467.32,2466.03,0.02,0.07,1.41,3.98,20100910,44056.5,0.35,26.39,7.82,15.02,2.01,127361
600639,浦东金桥,园区开发,上海,32.48,7.03,11.22,1771779.75,431949.59,102239.61,170896.13,1.52,0.421,7.6,2.4,19930326,317448.94,2.83,-3.59,24.64,65.51,43.04,90081
002682,龙洲股份,公路,福建,86.6,2.63,2.69,406623.53,196175.69,110092.02,50804.12,1.89,0.109,5.12,2.46,20120612,52998.06,1.97,-4.43,-12.75,16.13,1.97,34870
002152,广电运通,电脑设备,广东,30.18,12.87,16.19,1097252.75,704075.31,67347.17,310776.41,1.92,0.33,5.09,2.48,20070813,271226.5,1.68,22.92,5.93,46.22,19.51,37885
002533,金杯电工,电气设备,湖南,31.43,5.07,5.53,306134.38,212781.0,56594.0,80584.28,1.46,0.234,3.88,2.52,20101231,76946.42,1.39,-5.94,22.85,17.12,5.88,60281
601229,上海银行,银行,上海,9.2,6.0,60.04,165092416.0,0.0,390415.59,2039269.75,3.4,1.817,19.13,1.17,20161116,3215868.5,5.36,0.0,0.0,0.0,41.3,551958
600634,中技控股,其他建材,上海,173.07,5.76,5.76,744960.63,405243.81,76047.68,120942.97,2.1,0.072,4.49,3.72,19930304,72240.61,1.25,59.04,-55.31,14.53,1.86,76304
002135,东南网架,建筑施工,浙江,108.43,6.71,8.55,825019.19,601958.19,138044.92,91545.22,1.07,0.048,2.83,2.46,20070530,56547.53,0.66,1.15,-8.97,10.28,1.13,50707
600281,太化股份,化工原料,山西,0.0,5.14,5.14,221670.72,136546.66,8454.75,57746.19,1.12,-0.047,0.96,7.22,20001109,-66017.56,-1.28,-54.14,5.89,1.99,-2.3,26420
000421,南京公用,供气供热,江苏,27.67,3.92,5.73,714524.63,328096.75,270268.06,40491.85,0.71,0.225,4.09,2.03,19960806,120495.72,2.1,-0.44,3.57,14.73,4.78,29780
002235,安妮股份,造纸,福建,389.68,2.27,4.14,185719.47,32706.75,19779.61,103775.15,2.51,0.027,3.93,3.52,20080516,-958.14,-0.02,-14.89,29.56,31.15,4.19,19020
600868,梅雁吉祥,水力发电,广东,104.83,18.98,18.98,252784.52,21876.75,170385.72,41539.76,0.22,0.04,1.18,4.7,19940912,-12455.42,-0.07,36.75,1779.93,64.5,27.75,425304
002331,皖通科技,软件服务,安徽,71.28,2.78,3.5,182816.23,139198.02,12345.7,54376.73,1.55,0.16,3.63,4.19,20100106,34332.23,0.98,38.36,12.68,19.66,7.37,51759
600361,华联综超,超市连锁,北京,0.0,6.66,6.66,1140421.5,820028.69,70159.57,167024.27,2.51,-0.223,4.1,1.68,20011129,25093.95,0.38,-4.49,-320.6,21.46,-1.52,30882
600550,保变电气,电气设备,河北,719.85,13.73,15.35,872156.88,596665.0,100577.06,315411.22,2.06,0.007,0.21,33.09,20010228,-471389.59,-3.07,-5.26,-95.14,19.97,0.45,109439
300070,碧水源,环境保护,北京,87.85,20.09,31.23,2215032.0,1003041.38,39386.21,664504.56,2.13,0.141,4.59,3.59,20100421,404625.56,1.3,88.49,73.69,28.32,13.71,42738
603003,龙宇燃油,石油贸易,上海,10093.93,2.02,4.41,594221.31,546370.0,13997.3,354252.78,8.03,0.001,9.23,2.07,20120817,5864.0,0.13,39.36,100.95,0.94,0.01,10977
000010,美丽生态,建筑施工,深圳,191.36,4.08,8.2,467960.5,280030.75,5554.28,149537.16,1.82,0.027,2.68,2.55,19951027,-12948.7,-0.16,29.24,693.48,28.24,3.1,44621
002021,中捷资源,纺织机械,浙江,0.0,5.68,6.88,161913.11,73706.0,33605.68,50035.28,0.73,-0.106,1.37,5.95,20040715,-28509.28,-0.41,-20.16,18.17,13.21,-15.2,29008
000970,中科三环,元器件,北京,42.35,10.65,10.65,548245.69,410708.78,88010.1,42736.53,0.4,0.217,3.79,3.24,20000420,233214.52,2.19,-1.43,25.23,25.19,9.08,80324
600707,彩虹股份,元器件,陕西,0.0,7.36,7.37,642978.38,82010.75,204205.56,434279.16,5.89,-0.125,2.0,4.08,19960520,-383912.78,-5.21,3.71,59.99,-1.18,-38.28,97815
600328,兰太实业,化工原料,内蒙,66.22,3.59,4.38,670975.31,161213.16,380970.03,100464.1,2.29,0.138,4.51,2.7,20001222,43441.76,0.99,4.84,329.71,29.26,3.4,30723
300118,东方日升,半导体,浙江,14.5,4.68,6.77,1099886.5,733184.19,247755.67,225961.7,3.34,0.8,5.42,2.74,20100902,71693.15,1.06,42.65,162.95,22.33,12.46,49298
300347,泰格医药,医疗保健,浙江,86.47,2.99,4.75,213788.16,95873.72,18910.4,62327.66,1.31,0.21,3.25,7.44,20120817,40398.55,0.85,29.38,-9.81,40.84,11.73,15586
300471,厚普股份,专用机械,四川,55.02,0.87,1.48,221432.7,159555.77,14466.55,95705.15,6.45,0.603,10.68,4.14,20150611,51763.93,3.49,3.83,-27.74,41.3,12.07,14950
600193,创兴资源,装修装饰,上海,963.97,4.25,4.25,45679.62,12786.78,0.85,13652.11,0.32,0.007,0.91,10.26,19990527,-22353.2,-0.53,2827.46,-73.26,20.09,7.69,62068
600722,金牛化工,化工原料,河北,345.88,6.8,6.8,127768.7,92661.49,32365.81,164531.3,2.42,0.023,1.28,8.32,19960626,-154719.52,-2.27,13.95,-93.37,6.35,3.1,27587
600790,轻纺城,商品城,浙江,18.85,10.47,10.47,809278.38,107510.07,20503.31,166506.06,1.59,0.265,4.42,1.51,19970228,105676.72,1.01,0.35,21.9,63.7,46.0,45790
600880,博瑞传播,广告包装,四川,103.67,7.32,10.93,460580.25,140827.0,44678.59,80661.4,0.74,0.058,3.31,2.41,19951115,141946.91,1.3,-24.97,-40.16,34.27,9.1,76406
300127,银河磁体,元器件,四川,46.05,2.21,3.23,113156.36,89480.18,19478.95,49620.26,1.54,0.259,3.3,4.82,20101013,15502.15,0.48,6.63,28.71,38.49,27.88,22556
600685,中船防务,船舶,广东,4889.47,5.49,14.14,5091487.0,3641800.5,1028224.63,686758.5,4.86,0.005,7.27,4.19,19931028,111755.51,0.79,-0.43,100.7,6.14,0.04,50359
600862,中航高科,航空,江苏,161.53,7.9,13.93,810197.38,566445.88,112102.47,144466.98,1.04,0.04,2.44,4.88,19940520,27605.91,0.2,197.79,18.57,21.66,4.5,57850
603798,康普顿,石油加工,山东,40.79,0.25,1.0,91166.86,59296.18,10367.66,36293.3,3.63,1.03,7.57,6.81,20160406,26228.9,2.62,0.0,0.0,36.99,15.35,15263
603600,永艺股份,家居用品,浙江,40.6,0.42,1.0,88412.0,55102.76,23819.73,20287.84,2.03,0.852,5.88,7.85,20150123,27010.65,2.7,16.98,15.2,20.64,8.57,16424
300350,华鹏飞,仓储物流,深圳,67.48,1.14,2.96,208042.31,65682.5,19380.59,120672.95,4.07,0.234,6.02,3.5,20120821,26393.5,0.89,-16.42,137.94,30.15,16.11,16600
600127,金健米业,农业综合,湖南,232.43,6.42,6.42,159966.36,88360.63,51382.37,46615.17,0.73,0.021,1.16,5.64,19980506,-37675.48,-0.59,5.22,113.13,11.82,0.9,89628
601369,陕鼓动力,机械基件,陕西,38.7,16.39,16.39,1475517.63,1137118.5,149713.41,183552.17,1.12,0.127,3.66,1.79,20100428,154865.92,0.95,-15.02,-29.02,25.93,7.77,36978
600706,曲江文旅,旅游服务,陕西,37.36,1.78,1.8,182948.81,76941.42,83085.81,44848.15,2.5,0.368,5.01,3.66,19960516,27076.76,1.51,-2.73,32.85,33.78,9.11,15713
600236,桂冠电力,水力发电,广西,12.13,36.04,60.63,3972517.5,292208.84,3358252.5,213383.52,0.35,0.404,2.15,3.04,20000323,416220.56,0.69,-9.77,15.42,60.09,34.57,88759
000040,东旭蓝天,全国地产,深圳,89.97,4.65,13.37,1978350.38,1858887.38,5412.02,887361.81,6.64,0.17,8.16,1.44,19940808,51005.95,0.38,248.84,316.49,19.87,5.5,37856
002319,乐通股份,染料涂料,广东,599.94,2.0,2.0,115789.88,38393.53,47473.28,10375.15,0.52,0.025,2.42,8.12,20091211,13136.04,0.66,19.15,84.04,30.35,1.22,34103
000793,华闻传媒,出版业,海南,22.71,18.27,20.17,1335873.88,553059.81,123296.92,351843.66,1.74,0.344,4.59,2.27,19970729,330844.25,1.64,-6.69,35.35,38.86,24.84,76746
600711,盛屯矿业,小金属,福建,62.35,14.57,14.97,963828.5,478938.91,69975.15,198520.31,1.33,0.078,2.63,2.47,19960531,43324.92,0.29,103.4,40.13,6.04,1.39,125989
002111,威海广泰,航空,山东,45.38,2.64,3.82,400975.34,229978.17,68560.65,147342.52,3.86,0.36,6.84,3.03,20070126,67460.86,1.77,14.95,32.6,35.44,12.55,24858
600390,*ST金瑞,小金属,湖南,45.14,4.51,4.51,325997.81,211997.52,80731.5,117052.45,2.59,0.216,2.81,4.61,20010115,-37869.34,-0.84,26.36,298.96,17.94,7.59,30961
601618,中国中冶,建筑施工,北京,23.98,162.39,207.24,36371188.0,29456896.0,2989350.5,1787449.25,0.86,0.16,3.26,1.59,20090921,1483893.25,0.72,-2.83,6.52,12.33,2.38,520572
601106,中国一重,工程机械,黑龙江,0.0,65.38,65.38,3501605.5,2430861.0,650649.13,841514.81,1.29,-0.299,1.98,2.61,20100209,-218279.66,-0.33,-30.57,-87.23,-6.68,-82.13,469385
600871,石化油服,石油开采,北京,0.0,28.18,141.43,7434238.5,4114284.5,2863760.25,889421.63,0.63,-0.626,1.12,3.45,19950411,-771627.81,-0.55,-24.05,-330.02,-20.32,-31.88,166627
000823,超声电子,元器件,广东,41.47,5.37,5.37,461569.66,276517.56,159290.69,142463.91,2.65,0.209,5.5,2.1,19971008,77328.65,1.44,-4.7,27.23,19.92,4.34,37951
002503,搜于特,服饰,广东,57.5,8.13,15.46,446421.44,309340.34,39606.25,16035.74,0.1,0.167,1.89,6.79,20101117,91221.18,0.59,201.9,74.58,19.84,6.42,22590
600738,兰州民百,百货,甘肃,45.27,3.68,3.69,202135.09,117946.56,32067.65,39990.56,1.08,0.148,3.35,2.66,19960802,41548.2,1.13,-10.66,-28.48,25.15,7.12,33843
300026,红日药业,中成药,天津,24.14,22.35,30.11,726321.81,416168.97,101522.61,261714.47,0.87,0.158,1.91,2.67,20091030,205080.8,0.68,15.99,11.03,75.78,17.56,45729
002440,闰土股份,染料涂料,浙江,18.2,6.16,7.67,758387.63,402839.0,262044.75,153721.88,2.0,0.574,7.98,1.75,20100706,347670.5,4.53,-10.29,-35.18,31.61,14.43,39783
601198,东兴证券,证券,北京,35.81,9.04,27.58,6881514.5,0.0,26233.76,976207.5,3.54,0.44,7.28,2.61,20150226,378651.47,1.37,-41.26,-37.97,0.0,45.04,143032
600715,文投控股,影视音像,辽宁,77.16,4.49,16.49,604968.31,174390.81,19296.35,293188.84,1.78,0.221,2.65,8.59,19960701,-21534.56,-0.13,768.81,1159.63,51.71,28.32,12086
300115,长盈精密,元器件,深圳,33.2,8.98,9.01,699236.06,394386.25,206984.69,125893.46,1.4,0.542,4.21,5.7,20100902,150741.16,1.67,51.87,51.65,29.1,11.72,13300
600037,歌华有线,影视音像,北京,26.5,11.68,13.92,1455246.0,847197.5,375158.22,654772.06,4.7,0.427,8.79,1.72,20010208,328986.91,2.36,9.54,38.11,28.91,32.31,71701
600869,智慧能源,电气设备,青海,44.18,20.42,22.19,1460730.63,999387.38,210192.2,208292.59,0.94,0.13,2.53,2.97,19950206,115266.22,0.52,4.75,13.66,17.49,3.25,72814
002666,德联集团,化工原料,广东,37.87,4.44,7.54,333895.88,239082.7,48491.1,98210.15,1.3,0.149,3.6,2.1,20120327,94972.93,1.26,15.46,6.07,20.01,7.31,42201
000420,吉林化纤,化纤,吉林,249.47,6.37,19.71,445212.31,183929.45,123356.36,237491.47,1.21,0.011,1.37,2.76,19960802,-85969.52,-0.44,43.97,164.66,11.99,2.2,47713
601010,文峰股份,超市连锁,江苏,37.58,18.48,18.48,681294.0,254015.2,306830.59,83830.3,0.45,0.1,2.2,2.28,20110603,106300.77,0.58,-14.42,-27.38,18.64,3.83,170603
600396,金山股份,火力发电,辽宁,26.59,11.65,14.73,2022941.38,191174.7,1659371.0,137385.34,0.93,0.14,2.59,1.92,20010328,83705.21,0.57,-13.62,-18.86,23.5,4.31,88264
603618,杭电股份,电气设备,浙江,47.47,2.63,6.87,404820.75,344976.44,32455.55,100126.52,1.46,0.17,3.23,3.47,20150217,48242.4,0.7,7.62,29.5,17.81,4.89,68680
002607,亚夏汽车,汽车服务,安徽,62.33,3.57,4.56,391998.66,195883.55,72292.55,107756.13,2.36,0.13,4.06,2.45,20110810,27782.76,0.61,20.2,1206.5,5.74,1.22,31302
002228,合兴包装,广告包装,福建,55.54,10.39,10.43,336296.69,188645.72,84593.21,1289.56,0.01,0.067,1.53,3.24,20080508,51239.8,0.49,17.93,-24.75,17.39,2.82,37052
002603,以岭药业,中成药,河北,31.35,8.94,11.28,622964.88,254731.47,214004.97,169603.42,1.5,0.386,4.56,3.54,20110728,222454.2,1.97,17.63,31.59,67.35,15.06,51723
603002,宏昌电子,化工原料,广东,149.85,6.06,6.14,129746.32,106484.97,6892.37,8914.49,0.15,0.031,1.65,3.75,20120518,26994.1,0.44,-6.96,-53.0,11.12,2.87,40664
000561,烽火电子,通信设备,陕西,78.62,5.94,5.96,224923.45,181353.02,15988.94,5196.33,0.09,0.118,1.84,6.75,19940509,44183.78,0.74,23.41,1444.4,47.57,11.57,47245
002139,拓邦股份,元器件,深圳,40.05,2.89,4.53,254628.95,160058.52,36338.9,95819.43,2.11,0.26,3.66,3.38,20070629,33659.23,0.74,26.19,58.36,21.67,8.19,44981
603598,引力传媒,影视音像,北京,141.62,0.97,2.71,89145.15,81232.72,416.73,6263.56,0.23,0.105,2.2,9.02,20150527,24842.42,0.92,-7.45,6.3,8.79,2.31,21904
000012,南 玻Ａ,玻璃,深圳,24.23,13.04,20.75,1692808.75,211997.3,1129666.75,126059.17,0.61,0.344,3.84,2.9,19920228,372950.53,1.8,21.29,81.41,27.48,10.96,138994
000301,东方市场,综合类,江苏,30.75,12.18,12.18,472863.19,174488.36,60091.05,63657.85,0.52,0.121,2.72,1.81,20000529,121468.02,1.0,13.74,7.61,49.1,26.4,105182
002254,泰和新材,化纤,山东,114.73,6.11,6.11,252096.88,138186.23,101992.57,23157.32,0.38,0.08,3.25,3.79,20080625,84427.13,1.38,-5.08,-39.85,15.19,4.41,28257
002605,姚记扑克,文教休闲,上海,68.32,2.69,3.97,184433.55,70396.59,33625.53,32393.09,0.82,0.19,3.34,4.79,20110805,48586.4,1.22,-19.35,-13.21,29.27,13.99,36353
300015,爱尔眼科,医疗保健,湖南,47.6,7.87,10.07,388515.22,149706.63,74564.81,46697.46,0.46,0.465,2.62,11.26,20091030,130505.63,1.3,26.25,30.71,47.35,15.2,19129
002037,久联发展,化工原料,贵州,197.99,3.27,3.27,711105.25,382286.72,112663.72,62003.6,1.89,0.061,6.05,2.64,20040908,82317.88,2.51,-25.66,-77.7,28.95,1.04,16638
000880,潍柴重机,机械基件,山东,146.95,1.35,2.76,342786.72,131303.25,129035.77,58911.36,2.13,0.075,4.73,3.12,19980402,36327.71,1.32,-26.49,-12.42,14.03,1.62,15786
600781,辅仁药业,中成药,河南,112.08,1.78,1.78,129677.97,37378.69,71389.74,12936.33,0.73,0.115,2.09,8.19,19961218,4525.21,0.25,7.63,-12.03,39.77,5.97,19415
002313,日海通讯,通信设备,深圳,384.12,3.12,3.12,364405.38,304246.38,34813.4,117802.02,3.78,0.041,6.23,3.34,20091203,39645.46,1.27,-10.18,188.37,21.5,0.71,21115
002180,艾派克,电脑设备,广东,83.01,1.93,10.12,612104.81,565325.44,26921.22,0.0,0.0,0.254,2.07,13.57,20071113,97814.97,0.97,61.8,-8.84,43.17,11.62,11261
002042,华孚色纺,纺织,安徽,17.09,8.32,8.33,960972.38,553714.63,317455.19,100276.4,1.2,0.482,4.76,2.31,20050427,202450.5,2.43,14.31,37.9,11.88,5.91,25956
600084,中葡股份,红黄药酒,新疆,0.0,9.98,11.24,338557.5,270158.0,22002.67,270840.09,2.41,-0.062,2.12,4.6,19970711,-153547.42,-1.37,-1.64,33.52,55.62,-35.44,86119
002351,漫步者,电脑设备,深圳,76.52,2.8,5.88,188746.7,142253.13,21071.82,71787.02,1.22,0.107,2.92,3.74,20100205,36119.15,0.61,3.1,-18.88,33.14,13.22,42562
300252,金信诺,电气设备,深圳,59.15,2.66,4.44,264651.19,158027.42,31308.86,10506.9,0.24,0.339,2.35,11.39,20110818,41407.2,0.93,34.51,53.57,27.73,10.46,9669
